iter	Logloss
151	0.001305047347
152	0.001289632663
153	0.001289641009
154	0.001267719878
155	0.001254369814
156	0.001246430921
157	0.001246435422
158	0.001246435422
159	0.001246423966
160	0.001246429176
161	0.001246415284
162	0.00124111276
163	0.001226442406
164	0.001217516505
165	0.001213659529
166	0.001206373294
167	0.001192191728
168	0.001177616024
169	0.001177613189
170	0.001173250141
171	0.001173249468
172	0.001161569903
173	0.00116156285
174	0.001158495
175	0.001143894409
176	0.001128191685
177	0.001128193271
178	0.001120158887
179	0.001120160384
180	0.001120147024
181	0.001111415293
182	0.001111415293
183	0.001111420361
184	0.001103969529
185	0.0010928929
186	0.001092902716
187	0.00109288606
188	0.001082974425
189	0.00106991847
190	0.00106991847
191	0.001069897765
192	0.001069897765
193	0.001069910665
194	0.001069906838
195	0.001057244994
196	0.001057233016
197	0.001050920385
198	0.001046043309
199	0.001038218406
200	0.001038235736
201	0.001028420593
202	0.001015536076
203	0.001015539806
204	0.001014400789
205	0.00100052626
206	0.001000529556
207	0.0009897205724
208	0.000979635542
209	0.0009796299426
210	0.0009796366406
211	0.0009700886297
212	0.0009700789991
213	0.0009633002273
214	0.000963307829
215	0.0009633017822
216	0.0009632911194
217	0.0009632902955
218	0.0009544792522
219	0.0009544817418
220	0.0009439739656
221	0.0009374079179
222	0.0009374126756
223	0.0009373910089
224	0.0009285545912
225	0.0009285711369
226	0.0009285453504
227	0.0009285492974
228	0.0009176487084
229	0.0009176509366
230	0.0009176479863
231	0.0009086901626
232	0.0009086839164
233	0.0009019282511
234	0.0008925200612
235	0.0008856735873
236	0.0008766600708
237	0.0008766600708
238	0.0008766643855
239	0.0008683899985
240	0.0008683894891
241	0.0008683763367
242	0.0008602213976
243	0.0008602198161
244	0.00086021221
245	0.0008589931979
246	0.0008589977962
247	0.0008589880592
248	0.0008589837534
249	0.0008543960874
250	0.00085439292
251	0.0008543898235
252	0.0008543871345
253	0.0008442351372
254	0.0008442253737
255	0.000844221502
256	0.0008442213824
257	0.000844214011
258	0.0008442073794
259	0.0008330545384
260	0.0008247279538
261	0.0008247277057
262	0.0008247277057
263	0.0008182550138
264	0.0008182642856
265	0.0008182478462
266	0.0008182556783
267	0.0008182455249
268	0.0008182424151
269	0.0008182466767
270	0.0008091029565
271	0.0008091029565
272	0.0008052584202
273	0.0008052463531
274	0.0007966811252
275	0.0007966811252
276	0.0007966867556
277	0.0007966859361
278	0.0007966504348
279	0.000796659844
280	0.0007885185002
281	0.0007885031728
282	0.0007798809143
283	0.0007798763338
284	0.0007729756777
285	0.0007644462212
286	0.0007644414148
287	0.0007644309026
288	0.000764433122
289	0.0007644309602
290	0.0007644250286
291	0.0007644399485
292	0.0007644213163
293	0.0007644371798
294	0.000764432803
295	0.0007644315937
296	0.0007644315937
297	0.0007643962342
298	0.0007644142019
299	0.0007644057673
300	0.0007561345964
301	0.0007561307912
302	0.0007491931764
303	0.0007491826642
304	0.0007491769098
305	0.000749171873
306	0.0007430457767
307	0.0007430568913
308	0.0007430489706
309	0.0007415547774
310	0.0007403840202
311	0.0007403849416
312	0.0007327039624
313	0.0007326942831
314	0.0007326642838
315	0.0007326653735
316	0.0007326546399
317	0.0007326623789
318	0.0007326705033
319	0.0007326593311
320	0.0007326619226
321	0.0007326631851
322	0.0007317160894
323	0.0007317000443
324	0.0007316899397
325	0.0007317064411
326	0.0007316883848
327	0.0007316953265
328	0.0007316736775
329	0.0007316788295
330	0.0007316788295
331	0.0007316691502
332	0.0007316678566
333	0.0007316643437
334	0.0007316472664
335	0.0007316583501
336	0.0007316480195
337	0.0007316384288
338	0.0007316497117
339	0.0007316477271
340	0.000731635031
341	0.0007316300164
342	0.0007316266231
343	0.0007316238012
344	0.000731629219
345	0.0007316148484
346	0.0007316151895
347	0.0007316196814
348	0.0007316166026
349	0.0007316137808
350	0.0007316093996
351	0.0007316093996
352	0.0007316117386
353	0.0007315894783
354	0.0007315866565
355	0.000731593133
356	0.0007315899346
357	0.0007315860186
358	0.0007315779296
359	0.0007315739249
360	0.0007315822487
361	0.0007315760867
362	0.0007315724055
363	0.000731568516
364	0.0007315823108
365	0.0007315823108
366	0.0007315719403
367	0.0007315750501
368	0.0007315597936
369	0.0007315610029
370	0.0007315667308
371	0.0007315764677
372	0.0007315560193
373	0.0007306911204
374	0.0007306973444
375	0.0007306736445
376	0.0007306704771
377	0.0007306693563
378	0.0007306684039
379	0.0007306520221
380	0.00073065876
381	0.0007306607756
382	0.0007306690949
383	0.0007306722047
384	0.0007306635088
385	0.0007306514418
386	0.0007306654093
387	0.0007306557609
388	0.0007306557609
389	0.0007306541795
390	0.0007306629329
391	0.000730650609
392	0.000730654525
393	0.00073002508
394	0.0007300265773
395	0.0007300214474
396	0.000729999134
397	0.0007300119497
398	0.0007226698005
399	0.0007226763391
400	0.0007226760511
401	0.0007226613926
402	0.0007226804855
403	0.0007226745848
404	0.0007226715016
405	0.0007226766846
406	0.0007226618267
407	0.0007149722933
408	0.0007149529169
409	0.0007149520841
410	0.0007149629684
411	0.000714946529
412	0.0007149403892
413	0.000714938347
414	0.0007149449077
415	0.0007149448545
416	0.0007149423206
417	0.0007149396715
418	0.0007149388963
419	0.0007149283841
420	0.0007149294517
421	0.000714930949
422	0.000714930949
423	0.0007139933466
424	0.0007139928593
425	0.0007139870739
426	0.0007139768496
427	0.0007139807922
428	0.0007139617614
429	0.0007139653053
430	0.0007139621955
431	0.0007139502746
432	0.0007139644105
433	0.0007139377779
434	0.0007139577302
435	0.0007139457517
436	0.0007139398777
437	0.0007139459555
438	0.0007139459555
439	0.0007139361344
440	0.0007139293433
441	0.0007139380082
442	0.0007139227206
443	0.0007139263133
444	0.000713935213
445	0.000713935213
446	0.000713935213
447	0.0007139331398
448	0.0007139184812
449	0.0007139154866
450	0.0007139170415
451	0.0007139075969
452	0.0007139075969
453	0.000713909267
454	0.000713890781
455	0.0007138863467
456	0.0007138847918
457	0.0007138964823
458	0.0007139016653
459	0.0007139001414
460	0.0007138822889
461	0.0007138680689
462	0.0007138680689
463	0.0007138569499
464	0.0007138602634
465	0.000713844679
466	0.0007138572334
467	0.0007138597717
468	0.0007138697035
469	0.0007138659337
470	0.0007138396732
471	0.0007138508189
472	0.0007138421185
473	0.0007138456093
474	0.0007138433899
475	0.0007138322753
476	0.0007138521124
477	0.0007138481078
478	0.0007138481078
479	0.0007138409668
480	0.0007138342599
481	0.0007138444841
482	0.0007138295376
483	0.0007138401605
484	0.0007138401605
485	0.0007138258519
486	0.0007138260513
487	0.0007138299983
488	0.0007138295686
489	0.0007138175592
490	0.0007138167529
491	0.0007137768749
492	0.0007137706819
493	0.0007137578175
494	0.000713744829
495	0.0007128436802
496	0.0007128456383
497	0.0007128488898
498	0.0007128367386
499	0.0007128429272
500	0.0007120053874
501	0.0007119953669
502	0.0007119895505
503	0.0007119953359
504	0.0007119953359
505	0.0007119826088
506	0.0007119886291
507	0.0007119923768
508	0.0007119762165
509	0.0007119639501
510	0.00071193893
511	0.0007119371137
512	0.0007119161293
513	0.0007119112564
514	0.0007119123505
515	0.00071186919
516	0.000711864986
517	0.0007118463583
518	0.0007118340609
519	0.0007109439691
520	0.0007109319021
521	0.0007103231403
522	0.0007103088538
523	0.0007103144134
524	0.0007103144134
525	0.0007103256432
526	0.0007103005035
527	0.0007102974513
528	0.0007103123977
529	0.0007103123977
530	0.0007103166859
531	0.0007102838869
532	0.0007094420014
533	0.0007094339965
534	0.0007094301647
535	0.0007094407079
536	0.0007094206935
537	0.0007094158561
538	0.0007094159713
539	0.0007094057825
540	0.0007094160599
541	0.0007094026683
542	0.0007094158871
543	0.0007093205777
544	0.0007093071861
545	0.0007092978302
546	0.0007092968777
547	0.0007092927889
548	0.0007090982851
549	0.0007090861915
550	0.000708521999
551	0.0007085069993
552	0.0007085076283
553	0.0007084921946
554	0.0007084894303
555	0.0007084824311
556	0.0007084812217
557	0.0007084787454
558	0.0007084850801
559	0.0007082395527
560	0.0007082524836
561	0.0007082489973
562	0.0007082465564
563	0.0007082287836
564	0.0007082131195
565	0.0007082037901
566	0.000708201398
567	0.0007082006227
568	0.0007082072764
569	0.0007081915503
570	0.0007081795142
571	0.0007081770689
572	0.0007081695824
573	0.000708156337
574	0.0007081448192
575	0.0007081584412
576	0.0007081446154
577	0.0007081525095
578	0.0007081485315
579	0.0007080361803
580	0.0007080157318
581	0.0007079917483
582	0.000707987376
583	0.0007079873494
584	0.0007079886961
585	0.0007079755703
586	0.0007079928469
587	0.0007079529335
588	0.0007079392584
589	0.0007079290962
590	0.0007079234481
591	0.0007079093964
592	0.0007079043596
593	0.0007078811203
594	0.0007078865647
595	0.0007078812931
596	0.0007072950706
597	0.0007073049183
598	0.0007073084312
599	0.0007073141059
600	0.0007073184827
601	0.0007073097292
602	0.0007073062429
603	0.0007073101855
604	0.0007073101855
605	0.0007072940296
606	0.0007072840446
607	0.0007072717738
608	0.0007072589891
609	0.0007072490882
610	0.0007072518215
611	0.000707247963
612	0.000707243068
613	0.0007072367332
614	0.0007072380268
615	0.0007072380888
616	0.0007072404455
617	0.0007072116245
618	0.0007072130067
619	0.0007072151685
620	0.0007072103266
621	0.0007072105879
622	0.0007072027027
623	0.0007071663332
624	0.0007071579518
625	0.0007071560248
626	0.0007071457474
627	0.00070714802
628	0.0007071390051
629	0.0007071327014
630	0.0007071163462
631	0.0007070854786
632	0.0007071040753
633	0.00070710163
634	0.0007070889605
635	0.0007071036456
636	0.0007070973995
637	0.0007070824574
638	0.0007070841496
639	0.0007070853014
640	0.0007070830599
641	0.0007070820809
642	0.0007070665009
643	0.0007070655529
644	0.0007070529985
645	0.0007070348625
646	0.0007070402138
647	0.0007070262508
648	0.0007070125181
649	0.0007069896509
650	0.0007069974254
651	0.0007069857349
652	0.0007069774997
653	0.0007069836307
654	0.0007069690342
655	0.0007063876181
656	0.0007063786077
657	0.0007063693935
658	0.0007063725299
659	0.0007063789532
660	0.0007063515986
661	0.0007063449714
662	0.0007063529497
663	0.0007063490337
664	0.0007063342599
665	0.0007063276682
666	0.0007063192027
667	0.0007063040524
668	0.0007063162967
669	0.0007063048941
670	0.0007063070825
671	0.0007062927119
672	0.0007062995339
673	0.0007062958482
674	0.0007062841311
675	0.0007062881048
676	0.0007062543578
677	0.0007062455201
678	0.0007062463839
679	0.0007062479964
680	0.0007062542692
681	0.0007062509379
682	0.0007062356724
683	0.0007062410238
684	0.0007062332537
685	0.0007062316678
686	0.0007062316678
687	0.0007062316678
688	0.0007062191976
689	0.00070621203
690	0.0007062177269
691	0.0007062097841
692	0.0007062096423
693	0.0007062035911
694	0.0007062104751
695	0.0007062147633
696	0.0007062216739
697	0.0007061995599
698	0.0007062008534
699	0.0007062024083
700	0.0007062016906
701	0.0007061860841
702	0.0007061789431
703	0.0007061915594
704	0.0007061838426
705	0.0007061834394
706	0.0007061773926
707	0.000706185455
708	0.0007061825712
709	0.0007061884762
710	0.0007061741942
711	0.0007061741676
712	0.0007061596819
713	0.0007061518808
714	0.0007061567758
715	0.0007061705971
716	0.0007061559696
717	0.0007061454574
718	0.0007061543261
719	0.0007061359553
720	0.000706137395
721	0.0007061498652
722	0.0007061219347
723	0.0007061299971
724	0.0007061309141
725	0.0007061042815
726	0.0007061164371
727	0.0007061202956
728	0.0007061172124
729	0.0007061014862
730	0.0007061189666
731	0.00070610981
732	0.0007060948369
733	0.0007061014906
734	0.0007060983809
735	0.0007061040511
736	0.0007060969411
737	0.0007060909209
738	0.0007060783665
739	0.0007060523364
740	0.0007060513043
741	0.0007060634289
742	0.000706053723
743	0.0007060710794
744	0.0007060636017
745	0.0007060521947
746	0.0007060489121
747	0.000706056691
748	0.0007060420591
749	0.0007060463206
750	0.0007060487659
751	0.0007060422894
752	0.0007060374254
753	0.0007060511005
754	0.000706046294
755	0.0007060266253
756	0.0007060484824
757	0.0007060383734
758	0.0007060422008
759	0.0007060305989
760	0.0007060422318
761	0.0007060351484
762	0.0007060264215
763	0.0007060249286
764	0.0007060147354
765	0.0007060237724
766	0.0007060238876
767	0.0007060234535
768	0.0007060294161
769	0.0007060363533
770	0.0007060331638
771	0.0007060222441
772	0.000706028096
773	0.0007060187046
774	0.0007060118826
775	0.0007060227402
776	0.0007060183856
777	0.0007060253583
778	0.0007060210347
779	0.0007060244945
780	0.0007060282909
781	0.0007060075058
782	0.0007060171541
783	0.0007060336245
784	0.0007060181863
785	0.0007060155948
786	0.0007060032442
787	0.0007060052023
788	0.0007060082855
789	0.0007060072755
790	0.0007060126578
791	0.0007059980613
792	0.0007060106156
793	0.0007060090031
794	0.0007060086886
795	0.000706007621
796	0.0007059959881
797	0.0007060065844
798	0.0007060015432
799	0.0007060037935
800	0.0007060025842
801	0.0007060023804
802	0.0007060048257
803	0.0007059914075
804	0.0007060024956
805	0.00070599236
806	0.0007059833717
807	0.000705974822
808	0.000705971597
809	0.0007059531996
810	0.0007059601103
811	0.0007059570536
812	0.0007059613462
813	0.0007059536603
814	0.0007059540634
815	0.0007059535717
816	0.0007059517599
817	0.0007059541786
818	0.0007059442202
819	0.0007059483046
820	0.0007059498595
821	0.0007059339074
822	0.0007059485615
823	0.0007059271651
824	0.0007059145
825	0.0007059185002
826	0.000705909286
827	0.0007059094853
828	0.0007059153018
829	0.0007059163118
830	0.000705919395
831	0.0007059158555
832	0.0007059232225
833	0.0007059154746
834	0.0007059117889
835	0.0007059049668
836	0.0007059173218
837	0.0007059067521
838	0.0007059075849
839	0.0007059071862
840	0.0007059009666
841	0.0007059028936
842	0.0007059041074
843	0.0007059007053
844	0.0007058995225
845	0.000705894747
846	0.000705883659
847	0.0007058910614
848	0.0007058964481
849	0.0007058878674
850	0.0007058943439
851	0.000705891779
852	0.0007058880623
853	0.0007058828217
854	0.0007058782767
855	0.000705879486
856	0.0007058862505
857	0.0007058686549
858	0.0007058657179
859	0.0007058670158
860	0.000705854776
861	0.0007058749897
862	0.0007058685442
863	0.0007058652306
864	0.0007058556443
865	0.0007058643978
866	0.0007058628429
867	0.0007058518478
868	0.0007058284314
869	0.0007058307349
870	0.0007058401263
871	0.0007058315412
872	0.0007058263892
873	0.0007058066362
874	0.0007058267923
875	0.0007058125945
876	0.0007058176933
877	0.000705827253
878	0.0007058342788
879	0.0007058388284
880	0.0007058333884
881	0.0007058363255
882	0.0007058202272
883	0.0007058222428
884	0.0007058157929
885	0.0007058331537
886	0.0007058178926
887	0.000705820112
888	0.0007058314038
889	0.0007058276561
890	0.0007058136621
891	0.0007058196247
892	0.0007058182116
893	0.0007058191064
894	0.00070580684
895	0.000705815248
896	0.0007058187299
897	0.0007058063793
898	0.000705825326
899	0.0007058060028
900	0.0007058094005
901	0.0007058111858
902	0.0007058186413
903	0.0007058177199
904	0.0007058172592
905	0.0007058306197
906	0.0007058248609
907	0.000705811961
908	0.0007058176357
909	0.0007058053959
910	0.0007057933022
911	0.0007057975372
912	0.0007057929301
913	0.000705801657
914	0.0007058093163
915	0.000705813981
916	0.0007058218131
917	0.0007058056882
918	0.0007058307704
919	0.0007058119344
920	0.0007058204575
921	0.0007058271378
922	0.0007058115003
923	0.0007058157043
924	0.000705814238
925	0.0007058164263
926	0.0007058153897
927	0.0007058227301
928	0.0007058208031
929	0.0007058120762
930	0.0007058173743
931	0.0007058119654
932	0.0007058030657
933	0.0007058028354
934	0.0007058049086
935	0.0007058012229
936	0.0007058102643
937	0.0007058049086
938	0.0007058003015
939	0.0007058108092
940	0.0007057984852
941	0.0007058117616
942	0.0007057893862
943	0.0007058013647
944	0.0007058030923
945	0.0007058026892
946	0.0007057961817
947	0.0007058030923
948	0.0007058003857
949	0.0007058043903
950	0.000705803522
951	0.0007058021709
952	0.0007057868257
953	0.0007057997212
954	0.0007057893552
955	0.0007057839153
956	0.0007057740454
957	0.0007057842608
958	0.0007057781874
959	0.0007057595552
960	0.0007057724861
961	0.0007057643085
962	0.0007057614867
963	0.0007057524718
964	0.0007057324885
965	0.0007057439797
966	0.000705713657
967	0.0007057281738
968	0.0007057213163
969	0.0007057261848
970	0.000705708824
971	0.0007056920081
972	0.0007057115882
973	0.0007056878617
974	0.0007056861606
975	0.0007056616278
976	0.0007056755908
977	0.0007056742087
978	0.0007056660577
979	0.0007056735442
980	0.0007056608747
981	0.0007056624872
982	0.0007056742043
983	0.0007056788424
984	0.0007056740315
985	0.0007056758478
986	0.0007056683967
987	0.0007056592356
988	0.0007056732607
989	0.0007056603564
990	0.0007056624606
991	0.000705661362
992	0.0007056712672
993	0.0007056658539
994	0.0007056689371
995	0.0007056703237
996	0.0007056606753
997	0.0007056566973
998	0.0007056763705
999	0.0007056679891
995	0.0004620771817
996	0.0004620771817
997	0.0004620771817
998	0.0004620771817
999	0.0004620771817
